Daily Rainfall Total (mm),Min Temperature (deg C),Maximum Temperature (deg C),Min Wind Speed (km/h),Max Wind Speed (km/h),Sunshine Duration (hrs),Cloud Cover (%),Wet Bulb Temperature (deg F),Relative Humidity (%),Air Pressure (hPa),Daily Solar Panel Efficiency,Wind Direction_East,Wind Direction_North,Wind Direction_Northeast,Wind Direction_Northwest,Wind Direction_South,Wind Direction_Southeast,Wind Direction_Southwest,Wind Direction_West,Dew Point Category_0,Dew Point Category_1,Dew Point Category_2,Dew Point Category_3,Dew Point Category_4
0.0,29.4,32.6,5.0,19.4,8.94,12.0,60.2,100.0,1011,2,0,0,0,0,0,1,0,0,0,0,0,0,1
3.8,28.9,32.9,5.4,25.6,7.97,20.0,60.0,100.0,1008,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3.2,29.0,32.8,7.9,34.9,7.09,24.0,60.8,100.0,1004,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0,30.3,34.0,6.8,26.6,8.36,22.0,61.8,93.8,1004,2,0,0,0,0,0,0,0,1,0,0,0,0,1
15.4,27.4,30.8,5.8,52.6,3.9,41.0,60.0,100.0,1011,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,30.0,34.1,5.8,26.3,8.4,16.0,60.6,96.7,1012,2,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0,29.4,32.5,6.5,41.0,6.77,27.0,60.5,100.0,1002,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0,29.1,31.5,7.9,27.7,8.0,22.0,60.1,100.0,1007,2,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0,29.0,31.7,8.3,-34.9,7.3,17.0,59.4,98.2,1004,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6.0,28.4,32.7,6.5,28.8,7.41,21.0,59.6,100.0,1006,2,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,30.1,33.5,9.7,33.5,7.62,23.0,59.8,82.4,1004,2,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,29.7,33.0,13.3,41.0,6.82,17.0,60.2,97.7,1012,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.4,29.0,32.7,7.9,35.3,7.32,26.0,59.6,86.3,1005,1,1,0,0,0,0,0,0,0,0,0,0,1,0
37.6,26.9,31.4,6.1,27.7,4.23,98.0,59.2,100.0,1009,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,30.0,33.0,12.2,32.8,7.64,12.0,60.0,85.4,1005,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2.8,28.7,30.6,10.8,36.7,6.73,23.0,59.7,100.0,1010,1,1,0,0,0,0,0,0,0,0,0,0,0,1
9.8,27.1,28.6,6.5,26.6,6.84,47.0,59.2,100.0,1009,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.4,27.9,29.5,6.1,24.1,8.02,19.0,59.3,100.0,1011,2,0,0,0,0,0,0,1,0,0,0,0,0,1
4.4,28.6,32.4,9.4,42.1,6.21,19.0,59.5,100.0,1005,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,28.6,31.9,7.9,-27.4,8.07,18.0,59.1,100.0,1010,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,28.3,31.2,8.6,43.2,6.42,22.0,59.1,88.7,1006,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,29.2,32.2,9.7,34.2,7.42,14.0,59.6,86.0,1007,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,29.6,32.2,14.4,33.5,7.49,20.0,59.9,100.0,1016,2,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,29.4,32.1,14.8,36.0,7.23,20.0,59.2,88.3,1013,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,29.7,32.3,13.0,33.8,7.47,20.0,59.7,90.9,1011,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.2,28.7,31.0,9.7,28.4,7.86,21.0,59.2,100.0,1009,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0,29.3,32.3,11.2,27.7,8.08,27.0,59.7,100.0,1013,2,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,29.5,32.8,15.5,42.5,6.65,13.0,59.5,100.0,1011,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.2,29.3,33.2,11.5,36.7,7.25,25.0,59.2,100.0,1010,2,0,0,1,0,0,0,0,0,0,0,0,0,1
1.2,28.2,31.9,7.2,42.1,6.48,27.0,59.1,100.0,1011,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.0,29.4,32.1,18.4,34.2,7.41,22.0,59.5,100.0,1007,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,29.6,32.9,16.6,34.6,7.45,19.0,59.1,92.0,1010,2,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,29.7,32.7,14.4,30.2,7.87,20.0,60.0,100.0,1012,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2.0,27.2,28.7,9.0,42.5,6.04,26.0,58.8,100.0,1014,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.6,28.7,31.3,14.8,40.0,6.69,24.0,59.3,100.0,1016,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0,29.1,31.8,15.8,34.6,7.34,22.0,59.1,86.6,1010,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,29.2,32.6,15.1,37.4,7.14,18.0,59.0,100.0,1006,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,28.8,32.3,7.2,31.3,7.72,17.0,59.9,95.9,1015,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,28.4,32.0,9.4,32.4,7.58,19.0,59.0,98.7,1007,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,29.1,33.0,13.0,33.8,7.54,15.0,59.7,86.7,1002,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,29.7,33.4,13.7,32.4,7.72,15.0,59.5,89.3,1012,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,29.3,33.1,14.8,34.6,7.47,17.0,59.0,92.9,1014,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,29.2,32.3,18.7,40.7,6.78,17.0,59.4,100.0,1012,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,29.6,32.9,15.5,36.4,7.27,13.0,59.5,100.0,1012,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,29.8,33.2,16.2,37.1,7.23,7.0,59.3,83.3,1012,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,29.5,32.8,16.9,40.0,6.9,23.0,59.7,100.0,1011,2,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,29.5,33.3,13.0,35.3,7.42,20.0,59.3,96.6,1005,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,29.7,33.3,18.4,-42.1,6.74,23.0,58.7,98.2,1009,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,29.5,33.4,13.3,32.0,7.76,21.0,58.4,94.6,1009,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,29.6,34.0,18.0,44.3,6.59,34.0,59.0,93.3,1008,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3.8,28.5,32.9,10.4,33.1,7.22,23.0,58.8,99.8,1015,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1.2,27.0,30.8,6.8,28.4,7.74,21.0,58.4,93.0,1014,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,28.9,32.5,15.1,36.4,7.23,22.0,59.2,90.2,1010,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,28.9,31.7,14.8,43.6,6.43,15.0,58.4,76.4,1009,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,29.1,33.2,17.3,37.8,7.16,17.0,-58.1,100.0,1007,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,29.5,32.6,14.4,35.3,7.35,19.0,59.6,95.4,1012,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,29.4,33.2,16.9,42.5,6.69,10.0,59.1,98.3,1006,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,29.5,33.6,14.8,33.1,7.67,19.0,59.3,100.0,1007,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.0,29.4,33.8,13.3,41.0,6.9,11.0,-59.0,100.0,1010,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,29.0,32.3,11.9,30.2,7.83,16.0,58.4,100.0,1008,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,29.3,33.2,18.4,40.0,6.94,26.0,59.4,97.3,1013,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0,29.4,33.9,16.6,38.5,7.16,22.0,58.5,94.3,1012,1,0,0,0,0,0,0,1,0,0,0,0,1,0
16.4,26.8,30.9,5.4,29.5,6.12,64.0,58.6,100.0,1010,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,28.5,33.5,9.0,31.0,7.87,11.0,58.6,100.0,1009,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,29.2,34.1,9.7,30.6,7.97,24.0,59.1,99.5,1011,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.0,28.9,34.3,7.6,29.5,8.1,24.0,59.1,100.0,1008,2,0,0,0,0,0,0,1,0,0,0,0,0,1
1.4,27.5,31.3,6.8,34.2,7.19,14.0,58.5,100.0,1012,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1.6,28.0,32.2,7.6,40.0,6.68,30.0,58.7,100.0,1007,2,0,1,0,0,0,0,0,0,0,0,0,1,0
4.0,26.4,31.2,6.5,37.1,6.63,35.0,58.6,100.0,1010,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.6,28.6,33.9,14.4,40.0,6.95,22.0,58.4,100.0,1006,1,0,0,0,0,0,0,1,0,0,0,0,1,0
12.4,27.3,33.2,7.9,31.3,6.57,47.0,59.0,100.0,1009,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,27.9,32.1,6.5,35.6,7.27,18.0,58.9,96.3,1009,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,28.6,33.3,6.5,38.2,7.13,16.0,58.9,99.9,1009,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,28.9,33.8,10.8,36.0,7.4,26.0,59.4,100.0,1005,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1.6,29.0,33.2,9.0,34.9,7.29,21.0,59.5,100.0,1013,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.2,28.8,34.0,7.6,38.5,7.15,11.0,59.1,94.2,1004,1,0,1,0,0,0,0,0,0,0,0,0,1,0
6.2,28.5,32.9,9.0,31.0,7.19,36.0,59.5,100.0,1007,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.0,28.5,32.6,7.2,35.3,7.35,18.0,59.2,100.0,1008,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.0,28.1,32.5,7.6,28.4,8.03,20.0,59.0,100.0,1009,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0,29.4,33.3,7.9,29.5,8.0,25.0,59.6,94.0,1010,2,0,1,0,0,0,0,0,0,0,0,0,1,0
4.8,27.3,33.0,5.0,28.8,7.56,35.0,58.6,100.0,1002,1,0,0,1,0,0,0,0,0,0,0,0,1,0
92.2,27.2,32.8,6.1,36.4,0.0,100.0,58.4,100.0,1009,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.0,28.4,32.1,5.0,24.1,8.42,16.0,59.0,100.0,1007,2,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,28.2,33.7,5.8,28.8,8.11,10.0,58.5,78.3,1009,2,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,28.9,33.6,6.8,37.4,7.24,17.0,58.3,100.0,1012,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,29.1,32.9,5.8,28.4,8.07,19.0,59.2,98.6,1009,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.0,29.0,33.4,6.5,28.4,8.12,14.0,59.3,100.0,1010,2,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,28.4,33.1,7.9,27.4,8.19,23.0,59.1,100.0,1008,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0,29.0,34.4,8.3,37.4,7.32,17.0,58.8,100.0,1006,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.2,28.4,34.0,7.6,33.5,7.65,22.0,58.9,100.0,1003,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.8,26.5,30.8,6.1,24.5,8.17,19.0,58.6,100.0,1001,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.4,26.7,30.6,8.3,28.8,7.76,18.0,58.5,95.5,1008,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16.6,26.6,32.8,6.5,27.0,6.54,43.0,58.2,100.0,1009,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,27.8,32.6,5.8,29.9,7.89,16.0,58.9,82.1,1006,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,28.5,33.0,10.4,34.9,7.43,26.0,59.2,100.0,1006,1,0,0,0,0,0,1,0,0,0,0,0,0,1
73.4,26.5,32.0,6.1,31.3,0.35,100.0,59.2,100.0,1003,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9.4,27.6,32.1,6.8,28.1,7.08,41.0,59.7,100.0,1006,0,0,1,0,0,0,0,0,0,0,0,0,0,1
59.6,26.7,31.2,6.8,28.4,1.94,100.0,58.6,100.0,1006,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,28.2,31.8,13.3,39.2,6.88,19.0,58.3,100.0,1005,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,27.6,30.2,10.4,37.4,6.9,23.0,58.3,97.8,1013,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.2,28.0,30.0,15.8,42.8,6.32,23.0,58.1,100.0,1005,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3.0,26.1,27.3,10.4,33.5,6.7,28.0,58.3,100.0,1005,1,0,0,0,1,0,0,0,0,0,0,0,1,0
74.2,24.6,27.5,8.3,-28.1,0.14,100.0,57.7,100.0,1012,0,0,0,0,0,1,0,0,0,0,1,0,0,0
33.2,24.1,25.8,7.6,26.6,4.22,90.0,57.2,100.0,1007,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3.4,27.0,31.1,12.6,-35.6,6.83,27.0,57.6,100.0,1005,0,0,0,0,0,1,0,0,0,0,0,0,1,0
43.8,24.4,27.0,5.4,18.4,4.1,100.0,57.9,100.0,1011,0,0,0,0,0,1,0,0,0,0,0,0,1,0
62.8,24.2,25.2,4.7,22.3,1.63,100.0,57.8,100.0,1008,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13.4,25.3,28.5,5.0,21.6,6.97,41.0,58.3,100.0,1012,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,27.3,30.9,9.7,37.4,6.97,24.0,59.1,100.0,1012,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,26.9,30.6,7.9,26.6,8.02,21.0,58.5,100.0,1001,2,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,27.5,31.2,10.8,34.9,7.25,14.0,58.8,100.0,1010,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,27.5,31.3,9.4,28.8,7.87,21.0,58.6,100.0,1003,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,27.7,31.1,13.3,37.1,7.02,21.0,58.5,100.0,1009,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,28.0,31.9,12.6,43.2,6.49,14.0,58.9,100.0,1012,2,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,27.6,31.4,12.2,39.2,6.84,22.0,58.3,91.4,1007,1,0,0,0,0,0,1,0,0,0,1,0,0,0
11.0,26.4,32.3,9.4,40.7,5.68,41.0,57.8,100.0,1013,1,0,1,0,0,0,0,0,0,0,0,0,1,0
4.8,26.1,29.9,9.4,40.7,6.06,37.0,57.7,97.6,1015,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,27.8,31.3,11.5,38.5,6.9,23.0,58.6,100.0,1010,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,27.6,31.9,11.5,36.7,7.14,10.0,58.1,98.9,1012,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,28.0,31.8,11.9,29.9,7.81,27.0,58.5,100.0,1009,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0.0,28.5,32.3,14.0,34.6,7.39,22.0,59.1,94.3,1015,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,28.2,32.0,13.3,38.5,6.97,25.0,58.8,94.1,1009,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,28.3,32.8,11.9,28.8,8.02,18.0,-58.3,97.4,1010,2,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,28.6,32.6,11.2,31.0,7.78,10.0,59.1,100.0,1011,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,28.5,32.1,15.8,37.1,7.12,20.0,58.3,100.0,1016,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,27.9,31.8,16.9,40.3,6.77,9.0,58.5,100.0,1006,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,27.5,31.5,11.2,31.0,7.67,20.0,57.3,100.0,1008,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0.0,28.0,31.3,14.4,41.0,6.65,17.0,57.9,95.3,1007,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,27.7,31.4,9.7,30.2,7.74,13.0,57.1,100.0,1010,1,0,0,0,1,0,0,0,0,0,0,0,1,0
14.6,26.2,29.8,7.2,34.6,5.68,41.0,58.0,100.0,1015,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,27.9,31.9,10.4,28.8,7.93,28.0,59.2,100.0,1009,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,28.2,32.8,8.6,29.9,7.91,17.0,58.5,100.0,1009,2,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,28.6,33.1,13.0,36.4,7.29,14.0,58.1,99.2,1001,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3.6,27.8,32.0,14.0,41.0,6.36,27.0,58.4,100.0,1013,1,0,0,0,0,1,0,0,0,0,0,0,1,0
15.8,27.2,30.5,13.3,42.8,4.81,48.0,58.6,100.0,1009,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.4,28.2,31.7,16.6,46.4,6.11,23.0,58.4,100.0,1008,2,0,0,0,0,1,0,0,0,0,0,0,1,0
4.6,27.0,30.6,14.0,45.7,5.65,33.0,58.4,100.0,1010,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,28.3,32.5,13.0,33.5,7.52,24.0,58.6,100.0,1009,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,28.1,32.7,12.6,37.4,7.15,21.0,58.0,98.8,1012,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,28.3,32.7,11.5,34.9,7.4,19.0,58.2,99.3,1012,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,28.9,33.4,12.6,33.8,7.58,19.0,58.9,97.8,1005,2,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,28.4,32.9,8.3,26.6,8.25,11.0,58.8,100.0,1013,2,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,29.1,33.8,10.1,28.1,8.19,17.0,59.2,81.7,1009,2,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,29.1,33.0,12.6,29.5,7.97,21.0,59.4,100.0,1011,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.4,29.0,33.0,15.5,38.5,7.03,25.0,59.3,100.0,1005,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0,28.8,32.9,13.0,37.8,7.13,12.0,58.3,100.0,1004,2,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,28.6,32.9,10.1,28.8,8.03,12.0,58.1,100.0,1011,2,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2,28.3,32.2,10.4,30.6,7.76,22.0,58.1,100.0,1016,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0.2,28.1,32.3,10.8,37.1,7.12,18.0,58.8,100.0,1009,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,28.6,33.1,9.7,28.4,8.09,15.0,-59.1,95.8,1006,2,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,29.3,33.6,10.1,32.8,7.7,21.0,59.3,100.0,1015,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,29.1,32.9,12.2,32.0,7.71,18.0,58.9,100.0,1011,1,0,1,0,0,0,0,0,0,0,0,0,0,1
29.6,28.8,34.6,9.1,38.9,4.23,80.0,59.5,100.0,1001,1,0,1,0,0,0,0,0,0,1,0,0,0,0
27.4,28.5,32.8,9.5,37.0,4.46,75.0,59.5,100.0,1010,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0,29.5,34.0,10.3,31.5,7.87,24.0,59.4,100.0,1007,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,29.2,33.1,8.3,42.6,6.67,15.0,59.6,92.9,1011,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,28.6,31.0,7.3,24.1,8.31,15.0,59.6,99.9,1002,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10.8,27.9,32.6,7.3,25.9,7.21,39.0,58.8,100.0,1007,0,0,0,0,0,0,1,0,0,0,0,1,0,0
16.8,28.1,33.1,7.9,37.0,5.55,60.0,59.5,100.0,1006,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,28.8,33.2,10.0,29.6,7.98,13.0,59.0,100.0,1006,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0.0,28.7,32.9,7.9,31.5,7.76,13.0,59.4,100.0,1008,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,29.6,33.7,9.9,-31.5,7.84,17.0,59.0,86.0,1008,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,29.5,33.7,10.8,29.6,8.03,26.0,-59.1,76.4,1003,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,29.5,33.6,9.0,29.6,8.02,15.0,59.1,100.0,1011,2,0,0,0,0,0,1,0,0,0,0,0,0,1
0.8,29.5,33.5,7.6,25.9,8.3,27.0,59.9,100.0,1009,2,0,0,1,0,0,0,0,0,0,0,0,0,1
3.4,28.0,34.1,7.3,33.3,7.36,22.0,58.8,100.0,1008,1,1,0,0,0,0,0,0,0,0,0,0,0,1
51.8,27.3,31.9,5.6,-29.6,2.67,100.0,59.5,100.0,1016,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,28.2,32.9,5.3,27.8,8.13,21.0,59.4,100.0,1001,2,0,0,0,0,0,0,0,1,0,0,0,0,1
15.2,28.1,30.8,5.9,42.6,4.92,47.0,59.8,100.0,1003,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,29.6,33.4,5.9,25.9,8.37,12.0,59.9,100.0,1013,2,0,0,0,0,0,1,0,0,0,1,0,0,0
53.8,29.1,33.9,7.9,31.5,2.48,100.0,-59.8,100.0,1001,0,0,0,0,0,1,0,0,0,0,0,0,0,1
19.2,27.9,29.8,5.9,35.2,5.16,58.0,58.8,100.0,1001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,28.9,32.8,7.6,46.3,6.27,23.0,59.4,100.0,1005,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,29.7,32.6,9.6,29.6,7.92,21.0,60.0,100.0,1001,1,0,0,0,0,0,0,1,0,0,0,0,0,1
29.8,28.5,31.0,5.6,38.9,3.85,81.0,60.0,100.0,1006,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.2,29.0,31.9,6.6,29.6,7.83,24.0,60.1,100.0,1005,2,1,0,0,0,0,0,0,0,0,0,0,0,1
4.0,29.8,32.8,7.3,24.1,8.09,29.0,60.5,100.0,1006,1,1,0,0,0,0,0,0,0,0,0,0,0,1
6.8,27.8,30.3,4.6,22.2,7.75,33.0,59.3,100.0,1010,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0,29.4,32.5,10.0,35.2,7.35,22.0,60.2,100.0,1009,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0,29.4,32.6,7.6,24.1,8.47,14.0,59.8,96.3,1012,2,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,28.9,32.9,6.4,29.6,7.95,13.0,59.9,100.0,1004,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6.0,28.3,32.9,8.1,33.3,6.98,27.0,59.2,100.0,1015,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0,29.5,32.8,7.2,35.2,7.38,34.0,59.6,97.2,1011,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1.4,28.1,32.1,6.6,42.6,6.43,11.0,59.7,100.0,1013,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,29.7,32.3,10.8,35.2,7.33,14.0,59.8,100.0,1010,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.8,28.4,31.2,6.6,25.9,8.07,20.0,59.8,100.0,1012,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8.2,27.5,30.6,5.0,22.2,7.64,27.0,59.1,100.0,1012,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2.0,26.6,27.8,4.4,24.1,7.79,18.0,58.9,100.0,1011,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3.2,26.7,27.8,9.2,31.5,6.93,31.0,58.7,100.0,1012,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,28.1,31.4,9.3,27.8,7.98,22.0,58.7,100.0,1012,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,28.6,32.0,8.1,38.9,6.93,18.0,59.4,100.0,1006,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,29.3,31.8,13.4,35.2,7.28,18.0,59.8,100.0,1013,1,0,0,0,0,1,0,0,0,0,0,0,0,1
8.4,28.9,31.3,11.9,33.3,6.58,34.0,59.5,100.0,1012,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0,29.0,32.1,12.0,35.2,7.31,14.0,59.7,100.0,1010,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,29.6,32.4,13.4,33.3,7.53,17.0,59.4,100.0,1011,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.2,29.0,32.1,14.0,37.0,7.11,17.0,59.2,83.9,1009,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0.4,27.2,29.8,6.9,22.2,8.34,13.0,57.8,88.4,1008,2,1,0,0,0,0,0,0,0,0,0,0,1,0
0.2,28.7,31.2,8.0,35.2,7.2,25.0,59.2,94.1,1011,1,0,0,0,0,0,1,0,0,0,0,0,1,0
10.2,26.2,30.5,7.3,31.5,6.5,47.0,58.1,91.1,1013,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.2,27.8,31.0,7.9,31.5,7.55,16.0,58.7,100.0,1009,1,0,0,0,0,0,0,0,1,1,0,0,0,0
0.0,28.9,32.5,10.6,33.3,7.54,20.0,59.1,100.0,1003,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7.2,27.8,30.6,8.2,33.3,6.63,43.0,58.8,100.0,1011,2,0,0,0,0,0,0,1,0,0,0,0,1,0
11.6,27.2,31.3,8.5,53.7,4.22,48.0,58.4,100.0,1008,0,0,0,1,0,0,0,0,0,0,0,0,1,0
22.2,27.3,30.1,9.1,42.6,4.15,76.0,58.9,100.0,1003,0,0,0,0,0,0,0,1,0,0,0,0,0,1
